param_type,param_name,out_u_bound,in_l_bound,out_l_bound,in_u_bound,base
output,g129_phi_1,1,0.36374356434456834,0,0.37309598707872704,10
output,g129_Phi,1,0.322405381067654,0,0.3338098748552258,10
output,g129_phi_2,1,0.6210100128289372,0,0.6235180561820591,10
output,g130_phi_1,1,-0.1377970395838307,0,-0.10787199132650992,10
output,g130_Phi,1,0.2982852854840844,0,0.3265406685165618,10
output,g130_phi_2,1,0.5200247593829069,0,0.5293148351531374,10
output,g132_phi_1,1,-0.49200927518030857,0,-0.3057634497726536,10
output,g132_Phi,1,0.38573136098878424,0,0.39359275016690115,10
output,g132_phi_2,1,0.45898514571101273,0,0.48036630953280945,10
output,g133_phi_1,1,-0.26654592685466466,0,-0.20960222963128505,10
output,g133_Phi,1,0.3302919914681564,0,0.3391730856339236,10
output,g133_phi_2,1,0.5698886706581175,0,0.5876548509957177,10
output,g134_phi_1,1,0.37772504124314793,0,0.39550112430562595,10
output,g134_Phi,1,0.3918345416932862,0,0.400140639757697,10
output,g134_phi_2,1,0.6462664557108607,0,0.6572758141730106,10
output,g135_phi_1,1,-0.12797199422631178,0,-0.07187566665297627,10
output,g135_Phi,1,0.3756818996593746,0,0.3919050068671565,10
output,g135_phi_2,1,0.4546467155768792,0,0.4732971528488869,10
output,g136_phi_1,1,0.09739615064150249,0,0.11042134647395632,10
output,g136_Phi,1,0.19705990806020826,0,0.2000566659722143,10
output,g136_phi_2,1,0.6321940036153366,0,0.6369390072874717,10
output,g137_phi_1,1,0.2195845262142547,0,0.23088299885759256,10
output,g137_Phi,1,0.2964457942063963,0,0.30339047411338865,10
output,g137_phi_2,1,0.5375924475173411,0,0.5427009694481107,10
output,g138_phi_1,1,-2.2811745793390634,0,-0.5477994174469075,10
output,g138_Phi,1,0.42426077236249155,0,0.43026860579590775,10
output,g138_phi_2,1,0.3113299523037931,0,0.34088017341364574,10
output,g139_phi_1,1,0.505800931949501,0,0.542003347503985,10
output,g139_Phi,1,0.46811091533723737,0,0.4702193240517292,10
output,g139_phi_2,1,-4.4424807679429055,0,0.7981601474457172,10
output,g140_phi_1,1,-0.13067438890947458,0,-0.06086029687110626,10
output,g140_Phi,1,0.3685471975676564,0,0.39201068319549925,10
output,g140_phi_2,1,0.45429593073984975,0,0.4759035245513982,10
output,g141_phi_1,1,0.21547893636253548,0,0.22036963245139446,10
output,g141_Phi,1,0.21317230904681925,0,0.22219604630171985,10
output,g141_phi_2,1,0.6112664745999569,0,0.6143592854836724,10
output,g142_phi_1,1,0.17411798125426692,0,0.19774906762261246,10
output,g142_Phi,1,0.24929621554427667,0,0.2739730037695494,10
output,g142_phi_2,1,0.5027274714032087,0,0.5070593848021158,10
output,g143_phi_1,1,-0.13087393231741903,0,-0.11243333280144874,10
output,g143_Phi,1,0.3806272412887885,0,0.39194023516713555,10
output,g143_phi_2,1,0.45207791348984605,0,0.45881908194602994,10
output,g145_phi_1,1,0.3360592778663493,0,0.3455697560563921,10
output,g145_Phi,1,0.36552542245670905,0,0.37116025552427134,10
output,g145_phi_2,1,0.692635446550164,0,0.6978306595992287,10
output,g146_phi_1,1,0.05713336724908679,0,0.08357427967399125,10
output,g146_Phi,1,0.4049704807470022,0,0.4097810091332019,10
output,g146_phi_2,1,0.48641630914589234,0,0.500606922065987,10
