time,strain,stress,g0_phi_1,g0_Phi,g0_phi_2,g1_phi_1,g1_Phi,g1_phi_2,g2_phi_1,g2_Phi,g2_phi_2,g3_phi_1,g3_Phi,g3_phi_2,g4_phi_1,g4_Phi,g4_phi_2,g5_phi_1,g5_Phi,g5_phi_2,g6_phi_1,g6_Phi,g6_phi_2,g7_phi_1,g7_Phi,g7_phi_2,g8_phi_1,g8_Phi,g8_phi_2,g9_phi_1,g9_Phi,g9_phi_2,g10_phi_1,g10_Phi,g10_phi_2,g11_phi_1,g11_Phi,g11_phi_2,g12_phi_1,g12_Phi,g12_phi_2,g13_phi_1,g13_Phi,g13_phi_2,g14_phi_1,g14_Phi,g14_phi_2,g15_phi_1,g15_Phi,g15_phi_2,g16_phi_1,g16_Phi,g16_phi_2,g17_phi_1,g17_Phi,g17_phi_2,g18_phi_1,g18_Phi,g18_phi_2,g19_phi_1,g19_Phi,g19_phi_2,g20_phi_1,g20_Phi,g20_phi_2,g21_phi_1,g21_Phi,g21_phi_2,g22_phi_1,g22_Phi,g22_phi_2,g23_phi_1,g23_Phi,g23_phi_2,g24_phi_1,g24_Phi,g24_phi_2,g25_phi_1,g25_Phi,g25_phi_2,g26_phi_1,g26_Phi,g26_phi_2,g27_phi_1,g27_Phi,g27_phi_2,g28_phi_1,g28_Phi,g28_phi_2,g29_phi_1,g29_Phi,g29_phi_2,g30_phi_1,g30_Phi,g30_phi_2,g31_phi_1,g31_Phi,g31_phi_2,g32_phi_1,g32_Phi,g32_phi_2,g33_phi_1,g33_Phi,g33_phi_2,g34_phi_1,g34_Phi,g34_phi_2,g35_phi_1,g35_Phi,g35_phi_2,g36_phi_1,g36_Phi,g36_phi_2,temperature,type,medium,strain_rate,youngs,poissons
1025.8034,0.030044121348376644,562.7150361,1.1724264127320456,0.381405714918445,3.6928477215762805,0.6635574784893014,0.3782172546692757,4.181853208852984,3.3215746971716484,0.43722328559658724,0.8745883855910059,5.262646642358508,0.4944007520266386,5.109768527925102,0.43547930964099707,0.3156643171764864,4.227943426616861,4.4001573394819715,0.9031622290520985,1.2807568575328618,0.4754044053536374,0.31577046770625916,4.2758952585356775,3.1479566823945246,0.8215990719979022,1.3091004267229593,0.7071391509397468,0.3320377700706535,3.8862439251533614,3.4744327228086003,0.4450875228853147,0.6368806270328883,3.8393060844408686,0.7057971030857361,1.4349988690226774,4.372614896642641,0.8131753417116668,0.7174688679112388,5.512956807692782,0.5342241975538837,4.9004048314252415,4.1254349598667215,0.8930439027697691,0.7288069188276923,0.4878429239928708,0.28009852409406766,4.167789980777344,0.4182803813894399,0.4825017167829097,4.152490131331759,3.0442743831651504,0.32247502364178815,1.1048064141631961,3.677012020707279,0.8781173291166179,1.198491019352543,3.4848654100267855,0.6487439399780165,0.6492032105763883,2.901630657359647,0.39638047317263003,1.1947329345885722,3.8688384796463606,0.6637102876361461,1.196551775506066,2.6579280672694687,0.6722308643951272,2.335036392638437,3.472944372470371,0.6228635856186931,0.614673649467919,0.881214076039979,0.42177696849090235,3.809588820089642,3.4499037355554756,0.5087328344135227,0.6504990597528286,0.5908902754297322,0.3983808544629802,4.386565742074932,3.5074748399521942,0.4584948478360311,0.6337860776733109,0.41313018688189285,0.3034711706987514,4.308041606820271,4.356696429602527,0.7175393407458448,0.6295465112407327,0.8356443717416411,0.3691852072923467,3.8390414424157857,4.127352620447468,0.9072329285109144,0.7323441872524078,3.180188378848122,0.4838927796557869,1.0133670815533191,4.5132399359893345,0.7615972676495507,0.4723267951632447,4.1519977336686775,0.6204027251315561,0.9210189767988101,0.7074467556567263,0.35515930356864334,3.9794571831062466,3.9260224318899457,0.8675101090254069,1.1996883099991973,3.6687834012813867,0.8180784862621147,0.548910607765986,,,,,,
1033.9134,0.03101405352916954,566.237025375,1.1855948431583934,0.3826085414536588,3.6806129446473697,0.663219583600679,0.37780282473545035,4.1814755087768285,3.316538773478726,0.43905816979283213,0.881849998282535,5.243580553608098,0.49336151461854205,5.104607312107202,0.43623595385771824,0.31582486580697666,4.227416728061125,4.405489812659044,0.9016347973854416,1.296838765979411,0.47524619119941386,0.31596444974218274,4.276482685429409,3.13739555565654,0.8201193620423246,1.318267403889853,0.718107615748109,0.3323716147801819,3.873291361776831,3.4736016322562713,0.4450637265828495,0.6375073077521817,3.8257225848937018,0.7044793895212856,1.4457732720097987,4.363554413892059,0.8137357250090307,0.7239238176472726,5.499626420426422,0.5356815028048365,4.89146191861261,4.122379196458542,0.8913814920435237,0.7286106528027255,0.48930799532922165,0.2801103766014243,4.166793697293915,0.4267131153395921,0.48344477515092815,4.145738661682538,3.0322499303983665,0.32232079078224485,1.1188865011382838,3.6632093589112937,0.875838128560432,1.209908712864141,3.4845577811175468,0.6483518708152243,0.64931500703051,2.891110514925962,0.3960269119161,1.2074977692470104,3.876926871262387,0.6630978757870247,1.212478181971445,2.6618462832239707,0.6724656367133222,2.3291703422837653,3.472798861813265,0.6229330571930952,0.614943908199548,0.8904006228362529,0.422066020196217,3.7976493877551025,3.450012224404536,0.5097898640810345,0.6499939791424582,0.5967566866078878,0.40056677115137723,4.378247095053396,3.5080940936703486,0.45782945719351026,0.6332047657519136,0.41420092802279557,0.3032755324312626,4.3065399549236965,4.3525919234941775,0.7162481647838707,0.6299762642923652,0.8459103771465698,0.3712404382640097,3.827848520420488,4.124786983785134,0.9056477531345293,0.7319375828140835,3.1763951781370894,0.4858002955456089,1.0198222670054662,4.509004917269773,0.7612601142237806,0.47295209580939707,4.136985464796017,0.6189529448666534,0.9341572302303256,0.7128242359504491,0.35752139745623707,3.972838208565206,3.9136633611205127,0.8653216158804002,1.2109464498467546,3.667792020547607,0.8172043187592155,0.5492963912690766,,,,,,
1037.2926,0.03198304585305074,573.95438065,1.198750513475738,0.38381020245910136,3.6683900231243185,0.6628820161296355,0.3773887963810812,4.181098174689176,3.3115077295575874,0.44089127600023587,0.8891045745265543,5.224532939752783,0.49232328422359567,5.0994510974682035,0.4369918648919438,0.31598525886706413,4.226890539872287,4.410817118710137,0.9001088457884612,1.3129050911788973,0.4750881303535033,0.3161582438109878,4.277069543110944,3.1268446625701003,0.8186410859144483,1.3274254983255411,0.7290654521974322,0.3327051359967239,3.8603513493357733,3.47277134702437,0.44503995333882057,0.6381333812226208,3.8121522476543612,0.7031629528112646,1.4565372346823116,4.354502710680402,0.8142955652992381,0.7303725125860699,5.4863089502040125,0.5371373959380765,4.882527671414527,4.119326394061882,0.8897206921806375,0.7284145769580455,0.4907716470225821,0.28012221762379147,4.16579837920161,0.4351376780346356,0.48438691970255526,4.138993734156096,3.020237129234929,0.3221667073731704,1.1329529446161017,3.649420071789688,0.8735611365322629,1.2213153427175008,3.484250450298383,0.6479601815644712,0.6494266951547173,2.8806005664303416,0.3956736932577406,1.220250234877677,3.8850074252884097,0.6624860573603308,1.2283891558700002,2.665760702456991,0.6727001815389252,2.3233099760873053,3.4726534921548793,0.6230024614500695,0.61521390505252,0.8995782679384987,0.4223547918126261,3.785721524639754,3.4501206081287252,0.510845869494832,0.6494893879513606,0.6026174132781966,0.4027505697031161,4.369936508737601,3.508712747336356,0.457164711309465,0.6326240171173501,0.41527063162367034,0.30308008373576806,4.305039758116396,4.348491394621052,0.7149582399615907,0.6304056009165567,0.8561664348702827,0.373293677732481,3.8166664442815375,4.122223833205227,0.9040641137810363,0.7315313723723696,3.172605653008717,0.48770596306703073,1.0262711974319696,4.504774002251165,0.7609232874971175,0.4735767905439756,4.121987742697801,0.6175045694278093,0.9472827527941168,0.7181965055066365,0.3598812024928056,3.966225647760191,3.9013162661967273,0.8631352433686185,1.2221936806423614,3.6668016004542237,0.8163309983179831,0.5496818009508847,,,,,,
1051.6819,0.03295110013968598,590.0660455950001,1.211893448389046,0.38501070019136585,3.6561789340537656,0.662544775442255,0.37697516882866655,4.180721205881435,3.3064815559604637,0.44272260766117943,0.8963521279463953,5.205503765023148,0.4912860588921119,5.094299874325278,0.43774704416319543,0.3161454966579503,4.226364861062222,4.416139267639367,0.8985843713955806,1.328955863302192,0.4749302225190842,0.3163518502765991,4.277655832682341,3.1163039833217363,0.817164240838226,1.336574727227962,0.7400126808653817,0.33303833434659746,3.8474238635302047,3.47194186555371,0.44501620310858425,0.6387588486199057,3.7985950472391803,0.7018477904835431,1.4672907772538057,4.345459770009523,0.8148548636336107,0.7368149648376019,5.473004372016744,0.5385918796876183,4.8736020730534175,4.116276546943898,0.8880615000623033,0.7282186909254419,0.49223388182153627,0.2801340471834052,4.1648040246313265,0.4435540852950132,0.48532815220703945,4.1322553360861685,3.0082359571160566,0.3220127731252122,1.1470057710119517,3.6356441334476313,0.8712863487561595,1.232710930333074,3.4839434169921586,0.6475688714902058,0.6495382751587488,2.8701007921362076,0.39532081653424406,1.2329903554283625,3.8930801568988596,0.6618748312071335,1.2442847270808677,2.6696713323193983,0.6729344993123865,2.3174552830439046,3.4725082632222257,0.6230717985199501,0.6154836405338606,0.9087470285813697,0.4226432838824122,3.773805208344325,3.450228886931578,0.5119008526379824,0.6489852852319666,0.6084724664464871,0.40493225421914103,4.361633967521142,3.5093308021119842,0.4565006089355726,0.6320438306790355,0.4163392996933083,0.3028848242452357,4.30354101358116,4.34439483528279,0.713669563856662,0.6308345219195565,0.8664125641725783,0.3753449295535284,3.805495193000171,4.119663163894419,0.9024820074765275,0.731125555164446,3.1688197963466758,0.4896097857986958,1.0327138849432431,4.500547182988297,0.7605867868370363,0.47420088054009135,4.107004539209884,0.6160575960951264,0.9603955691385353,0.7235635744138456,0.3622387231098148,3.9596194882735087,3.8889811239320413,0.8609509873842839,1.2334300235071352,3.6658121391413316,0.8154585232984133,0.5500668375351692,,,,,,
1054.4776,0.033918218203460644,585.75688659,1.2250236725315935,0.3862100369004971,3.6439796545489544,0.6622078609064606,0.3765619413029609,4.1803446016470645,3.301460243266997,0.4445521682080544,0.9035926721258576,5.186492993753574,0.49024983668006106,5.089153633023694,0.4385014930868753,0.316305579479962,4.2258396906456674,4.421456269421827,0.8970613713495386,1.344991112432614,0.474772467400196,0.31654526950188566,4.278241555242459,3.1057734981554765,0.8156888240456662,1.3457151077451497,0.7509493222699098,0.3333712104543028,3.8345088801306564,3.471113186289627,0.44499247584762636,0.6393837111163252,3.7850509582384415,0.7005339000731651,1.4780339198792154,4.336425574930601,0.8154136210604187,0.7432511864766987,5.459712660928378,0.5400449567795423,4.864685106800386,4.113229649388384,0.8864039125787637,0.7280229943377738,0.4936947024666921,0.28014586530243735,4.163810631719384,0.45196235289526054,0.48626847442849513,4.125523454843245,2.9962463915484356,0.32185898774985744,1.1610450066644837,3.621881518065433,0.8690137609685774,1.244095497069155,3.483636680623415,0.6471779398590114,0.6496497472517344,2.8596111723642537,0.39496828108422793,1.245718154777365,3.9011450812241333,0.6612641961818365,1.2601649253964802,2.673578180140729,0.6731685904728787,2.311606252180348,3.4723631747431076,0.6231410685326927,0.6157531151491246,0.9179069219495068,0.4229314969462845,3.761900416534541,3.450337061016036,0.512954815487798,0.6484816700394567,0.6143218570866511,0.407111828788496,4.353339455842895,3.5099482591556272,0.4558371488271323,0.6314642053495497,0.4174069342346709,0.3026897535936987,4.30204371850895,4.340302237801372,0.7123821340537699,0.6312630281052738,0.8766487842573667,0.37739419757173115,3.794334745638558,4.11710497105335,0.9009014312557244,0.7307201304297051,3.1650376010552854,0.4915117673088628,1.0391503416145573,4.496324451559009,0.7602506116128475,0.47482436696745123,4.092035826249847,0.6146120221566012,0.9734957038404081,0.7289254527313587,0.3645939637258712,3.953019717723497,3.8766579112071926,0.8587688438335331,1.2446554995009034,3.6648236347544234,0.8145868920652611,0.5504515017435885,,,,,,
1067.1613,0.03488440185350188,593.436444995,1.2381412104652685,0.38740821483001925,3.6317921617894586,0.6618712718920075,0.3761491130309652,4.179968361281577,3.2964437820841335,0.4463799610633049,0.910826220609373,5.167500590381801,0.4892146156490469,5.0840123639367025,0.4392552130742837,0.31646550763255665,4.225315027640224,4.4267681340037,0.8955398428013541,1.3610108685662992,0.47461486470173625,0.31673850184866464,4.278826711886971,3.095253187372601,0.8142148327767988,1.3548466569754407,0.761875396869506,0.3337037649425304,3.8216063749778773,3.470285307681962,0.4449687715115619,0.6400079698807702,3.7715199553160654,0.6992212791223179,1.4887666826550647,4.327400108543934,0.8159718386248946,0.7496811895431971,5.446433792074945,0.541496629932029,4.855776755975026,4.1101856956957015,0.8847479266292733,0.7278274868289638,0.49515411169071544,0.2801576720029952,4.162818198607507,0.46036249656419653,0.4872078881259241,4.118798077834417,2.984268410103938,0.32170535095942954,1.175070677836016,3.608132199898231,0.8667433689183296,1.2554690642221387,3.483330240618358,0.6467873859395967,0.649761111642198,2.8491316874922057,0.39461608624822603,1.2584336567337806,3.9092022133507807,0.6606541511421627,1.2760297805229293,2.677481253229278,0.6734024554583015,2.305762872555219,3.472218226446116,0.6232102716178765,0.6160223294024009,0.9270579651777484,0.4232194315433852,3.7500071269408535,3.4504451305844537,0.5140077600158613,0.6479785414317495,0.6201655961407772,0.40928929748837445,4.34505295818684,3.5105651196223233,0.45517432974305105,0.6308851400446239,0.4184735372449155,0.3024948714162503,4.300547870098871,4.336213594521035,0.7110959481446006,0.6316911202752885,0.8868751142729028,0.3794414856205263,3.7831850813195507,4.114549249896571,0.8993223821619419,0.7303150974097449,3.1612590600594306,0.4934119111554492,1.0455805794861888,4.492105800064104,0.759914761195689,0.4754472509923722,4.077081575816656,0.6131678449080885,0.9865831814053357,0.7342821504893057,0.3669469287467757,3.946426323764381,3.864346604969918,0.8565888086343667,1.2558701296224601,3.6638360854443666,0.8137161029880206,0.5508357942957102,,,,,,
1070.4095,0.0358496528936972,583.53986055,1.251246086680821,0.38860523621695836,3.6196164330209437,0.6615350077704759,0.37573668324191956,4.17959248408252,3.2914321630460224,0.4482059896394632,0.9180527869021462,5.148526519448566,0.48818039386628775,5.078876057465431,0.44000820553263353,0.31662528141432356,4.224790871066331,4.432074871302359,0.894019782910298,1.3770151616125073,0.474457414129457,0.31693154767770537,4.27941130370838,3.0847430313314432,0.8127422642796479,1.3639693919676517,0.7727909250634075,0.3340359984321673,3.808716323982589,3.469458228185047,0.4449450900561342,0.6406316260787465,3.758002013209353,0.6979099251803078,1.4994890856196728,4.3183833539987635,0.816529517369244,0.7561049860420633,5.433167740664483,0.5429469018553857,4.846877003945238,4.107144680182715,0.8830935391220679,0.7276321680339949,0.4966121122183574,0.28016946730712206,4.161826723442797,0.4687545319850863,0.4881463950532338,4.1120791925032485,2.972301990419389,0.32155186246708495,1.1890828107128055,3.5943961532757265,0.8644751683665408,1.2668316530267414,3.4830240964048587,0.6463972090027883,0.6498723685380594,2.83866231795462,0.39426423136868244,1.2711368850377494,3.9172515683216558,0.660044694949144,1.2918793220802718,2.6813805588721746,0.6736360947052863,2.2999251332587898,3.47207341806063,0.6232794079047049,0.6162912837963188,0.9362001753513067,0.42350708821129485,3.7381253173582127,3.450553095838601,0.5150596881880446,0.647475898469492,0.6260036945192629,0.4114646643841615,4.33677445908189,3.5111813846637663,0.45451215044583,0.6303066336831296,0.41953911071541455,0.30230017734904113,4.299053465558138,4.332128897808184,0.7098110037278148,0.6321187992288583,0.8970915733119847,0.38148679752224884,3.7720461792264643,4.11199599565249,0.8977448572470587,0.729910455348359,3.1574841663044872,0.4953102208860683,1.052004610563542,4.48789122062726,0.7595792349585204,0.47606953377779326,4.062141759990378,0.6117250616532759,0.9996580262679455,0.739633677688767,0.3692976225655693,3.9398392940861373,3.8520471822347226,0.854410877716608,1.2670739348097833,3.662849489367382,0.8128461544409082,0.5512197159090172,,,,,,
1077.9169,0.0368139731227164,596.9053315,1.2643383255981628,0.3898011032918702,3.607452445554891,0.6611990679152642,0.3753246511672934,4.179216969349479,3.286425376813903,0.45003025733919044,0.925272384470318,5.129570745597176,0.4871471694045922,5.073744704038775,0.44076047186506734,0.3167849011229886,4.224267219947264,4.4373764912064955,0.8925011888438575,1.393004021393986,0.4743001153899614,0.31712440734873365,4.279995331796026,3.07424301044715,0.8112711158101975,1.3730833297212852,0.7836959271918473,0.3343679115423046,3.7958387031251895,3.468631946257683,0.4449214314372149,0.6412546808723886,3.7444971067286765,0.6965998358035292,1.5102011487533993,4.309375294493074,0.8170866583326568,0.7625225879435396,5.419914481976745,0.5443957752520813,4.837985834127028,4.104106597182732,0.8814407469743257,0.7274370375889055,0.4980687067664879,0.28018125123679777,4.16083620437772,0.47713847479583127,0.48908399695925847,4.105366786329623,2.960347110196303,0.32139852198680985,1.2030814314053648,3.5806733526018704,0.8622091550865967,1.2781832846562582,3.48271824741244,0.646007408321522,0.6499835181466372,2.8282030442426445,0.393912715789943,1.2838278633607436,3.9252931611361013,0.6594358264671063,1.3077135796028878,2.6852761043354705,0.6738695086492014,2.2940930234128922,3.4719287493168105,0.6233484775220084,0.616559978832054,0.9453335695059746,0.4237944674860392,3.7262549656457957,3.4506609569796605,0.5161106019645335,0.6469737402160486,0.6318361631009478,0.41363793352948336,4.32850394310171,3.511797055428317,0.45385060970154995,0.6297286851870654,0.42060365663178106,0.30210567102927394,4.297560502102046,4.328048140051308,0.7085272984090192,0.6325460657629299,0.9072981804121846,0.38353013708817735,3.7609180186028253,4.1094452035633156,0.8961688535714802,0.7295062034915285,3.1537129127562356,0.4972067000380717,1.058422446817297,4.483680705394938,0.7592440322761148,0.47669121648328977,4.047216350931832,0.6102836697036496,1.0127202627921883,0.7449800443018946,0.37164604956258585,3.9332586164143537,3.8397596200825928,0.8522350470218529,1.2782669359402865,3.6618638446850267,0.8119770448028429,0.5516032672989175,,,,,,
1078.922,0.03777736433402992,588.720634045,1.2774179515666155,0.39099581827886265,3.595300176768368,0.6608634517015815,0.3749130160407774,4.17884181638406,3.281423414076012,0.4518527675553123,0.9324850267411033,5.110633233573134,0.4861149403423395,5.068618294113297,0.44151201347067165,0.3169443670554174,4.223744073309122,4.442673003576213,0.8909840577777078,1.4089774776472763,0.47414296819070084,0.31731708122043534,4.280578797236101,3.063753105191481,0.8098013846323627,1.3821884871867047,0.7945904235362614,0.33469950489024386,3.7829734884555113,3.4678064603631276,0.4448977956108028,0.6418771354204718,3.7310052107572247,0.6952910085554401,1.5209028919788457,4.300375913273417,0.8176432625513207,0.768934007183266,5.40667399136294,0.5458432528167716,4.829103229984345,4.101071441045438,0.8797895471121363,0.7272420951307866,0.49952389804412334,0.28019302381393824,4.159846639570078,0.48551434058912896,0.490020695587777,4.098660846829614,2.9484037472006515,0.3212453292334173,1.2170665659487316,3.5669637723546055,0.8599453248641008,1.28952398022278,3.4824126930722747,0.6456179831708354,0.6500945606746507,2.817753846903823,0.39356153885824924,1.2965066153058091,3.933327006750103,0.6588275445636587,1.3235325825397843,2.689167896864212,0.6741026977241569,2.2882665321707996,3.4717842199455977,0.6234174805982442,0.6168284150093333,0.9544581646283012,0.42408156990209445,3.714396049726782,3.4507687142082375,0.5171605032998475,0.6464720657374908,0.6376630127332246,0.415809108966248,4.320241394864557,3.512412133061019,0.45318970627985833,0.6291512934815461,0.4216671769738881,0.3019113520952003,4.296068976953937,4.323971313660896,0.7072448298007417,0.6329729206721458,0.9174949545560432,0.3855715081185735,3.7498005787521627,4.106896868885012,0.8945943682041096,0.7291023410874143,3.14994529240079,0.49910135213858564,1.0648341001835286,4.4794742465363,0.7589091525250522,0.47731230026508514,4.032305320882315,0.6088436663784673,1.0257699152715858,0.7503212602720146,0.3739922141054973,3.926684278510095,3.8274838956607677,0.8500613125034295,1.289449153831035,3.6608791495641695,0.8111087724574296,0.5519864491787511,,,,,,
1088.616,0.03873982831593065,593.9003208600001,1.2904849888652075,0.39218938339562304,3.5831596041037503,0.6605281585064412,0.37450177709827503,4.178467024489885,3.2764262655474647,0.4536735236708593,0.9396907271029539,5.091713948223728,0.48508370476345686,5.063496818173108,0.4422628317444938,0.3171036795076179,4.223221430180816,4.447964418243154,0.8894683868956778,1.4249355600230722,0.47398597223997085,0.31750956965046107,4.281161701111663,3.053273296092571,0.808333068017959,1.3912848812653391,0.8054744343195352,0.3350307790915045,3.770120656092525,3.4669817689690743,0.444874182533024,0.6424989908784261,3.7175263002506926,0.693983441006533,1.531594335161101,4.291385193634709,0.8181993310584307,0.7753392556624261,5.393446244245435,0.5472893372363341,4.820229175028873,4.098039206136829,0.8781399364704637,0.7270473402977766,0.5009776887524593,0.2802047850603964,4.158858027182995,0.49388214491266225,0.49095649267753416,4.091961361555335,2.936471879262591,0.3210922839225435,1.231038240302781,3.553267387085552,0.8576836734968228,1.3008537607774489,3.4821074328171795,0.645228932827859,0.6502054963282222,2.8073147065418538,0.3932106999217295,1.3091731644078515,3.941353120076469,0.658219848109679,1.3393363602549515,2.6930559436825305,0.6743356623630096,2.282445648717101,3.4716398296787103,0.6234864172614996,0.6170965928264405,0.9635739776557968,0.4243683959923939,3.702548547588084,3.450876367724355,0.518209394142864,0.6459708741025862,0.6434842542321704,0.41797819472469555,4.311986799033095,3.5130266187036074,0.4525294389539546,0.6285744574947896,0.42272967371589304,0.30171722018611613,4.294578887345172,4.319898411069347,0.7059635955224025,0.6333993647488545,0.9276819146713005,0.3876109144027277,3.738693839037751,4.1043509868872405,0.893021398222312,0.7286988673863478,3.146181298244513,0.5009941807045541,1.0712395825638559,4.4752718362431185,0.7585745950837133,0.4779327862760648,4.017408642163259,0.6074050490047264,1.0388070079295284,0.7556573355137478,0.37633612054936677,3.920116268169762,3.8152199861824614,0.8478896701263475,1.300620609238997,3.659895402176972,0.8102413357929397,0.5523692622597983,,,,,,
